9.118819655545121e-4 9.310316213354879e-4
9.118819655545121e-4 8.76318695497947e-4
9.118819655545121e-4 9.483573811840424e-4
8.251049232659009e-4 8.440823883818618e-4
8.251049232659009e-4 7.978765098389642e-4
8.251049232659009e-4 8.341811286940982e-4
7.465858083766766e-4 7.219483497096902e-4
7.465858083766766e-4 7.600242192393636e-4
7.465858083766766e-4 7.301607921572667e-4
6.755387751938414e-4 7.174221441599676e-4
6.755387751938414e-4 6.687833547253935e-4
6.755387751938414e-4 6.667567384989529e-4
6.112527611295696e-4 6.081966571800213e-4
6.112527611295696e-4 5.9719410458782e-4
6.112527611295696e-4 6.063628984146545e-4
5.530843701478311e-4 5.492129054524176e-4
5.530843701478311e-4 5.564030039125197e-4
5.530843701478311e-4 5.586153419002435e-4
5.004514334406087e-4 5.27475783156407e-4
5.004514334406087e-4 4.894414762115428e-4
5.004514334406087e-4 4.80433350882496e-4
4.5282718288679495e-4 4.664119966599467e-4
4.5282718288679495e-4 4.655063422975002e-4
4.5282718288679495e-4 4.496573909546865e-4
4.097349789797846e-4 4.1014471019854937e-4
4.097349789797846e-4 4.1465179492600597e-4
4.097349789797846e-4 4.0358895059497613e-4
3.707435404590866e-4 3.6369945745383684e-4
3.707435404590866e-4 3.5962127801245845e-4
3.707435404590866e-4 3.525771498864412e-4
3.3546262790251066e-4 3.237214345187017e-4
3.3546262790251066e-4 3.46868355743355e-4
3.3546262790251066e-4 3.3344985068558495e-4
3.0353913807886515e-4 2.8805864861944326e-4
3.0353913807886515e-4 2.8654095289436715e-4
3.0353913807886515e-4 2.992895969850064e-4
2.746535699721406e-4 2.650407173951853e-4
2.746535699721406e-4 2.7355497878300995e-4
2.746535699721406e-4 2.8893557999972537e-4
2.48516827107951e-4 2.3907321107629665e-4
2.48516827107951e-4 2.5472977271642837e-4
2.48516827107951e-4 2.355939751562674e-4
2.24867324178847e-4 2.22618638307001e-4
2.24867324178847e-4 2.2149430174989493e-4
2.24867324178847e-4 2.298143922724798e-4
2.0346836901064308e-4 2.077411980095097e-4
2.0346836901064308e-4 2.085550714591062e-4
2.0346836901064308e-4 2.0529957766072016e-4
1.8410579366757822e-4 1.7858260642234603e-4
1.8410579366757822e-4 1.7324353880765733e-4
1.8410579366757822e-4 1.8097598155996508e-4
1.6658581098763235e-4 1.615882425063036e-4
1.6658581098763235e-4 1.675853319189087e-4
1.6658581098763235e-4 1.6841826100399274e-4
1.5073307509547596e-4 1.4756768065811267e-4
1.5073307509547596e-4 1.4304568840096927e-4
1.5073307509547596e-4 1.4771841373335077e-4
1.3638892648201067e-4 1.3788919600642337e-4
1.3638892648201067e-4 1.366616957452386e-4
1.3638892648201067e-4 1.3420669522286904e-4
1.2340980408667867e-4 1.2427367160453972e-4
1.2340980408667867e-4 1.2982711273880413e-4
1.2340980408667867e-4 1.1983091869712816e-4
1.1166580849011418e-4 1.154624421557173e-4
1.1166580849011418e-4 1.0552418552916136e-4
1.1166580849011418e-4 1.093208228921153e-4
1.010394018370927e-4 9.32593684491735e-5
1.010394018370927e-4 1.0588929375377445e-4
1.010394018370927e-4 9.942277199781876e-5
